event_id,user_id,event_date,time,event_name,feature_name,session_duration_min
30595,4735,2026-01-12,6:36:59,Purchase,,0
30596,4736,2025-09-20,2:03:20,Signup,,0
30597,4736,2025-09-21,2:03:20,Email Verification,,0
30598,4736,2025-09-24,2:03:20,First Product Use,,8
30599,4736,2025-10-21,2:03:20,Feature Use,Export,44
30600,4736,2025-09-24,2:03:20,Feature Use,Export,42
30601,4736,2025-11-11,2:03:20,Feature Use,Notifications,5
30602,4736,2025-10-31,2:03:20,Feature Use,Reports,42
30603,4736,2025-10-21,2:03:20,Feature Use,Automation,29
30604,4736,2025-11-18,2:03:20,Feature Use,Export,26
30605,4736,2025-11-05,2:03:20,Feature Use,Collaboration,7
30606,4736,2025-10-12,2:03:20,Feature Use,Notifications,20
30607,4737,2025-09-22,1:50:15,Signup,,0
30608,4738,2025-11-19,1:18:26,Signup,,0
30609,4738,2025-11-21,1:18:26,Email Verification,,0
30610,4738,2025-11-28,1:18:26,First Product Use,,21
30611,4738,2025-11-29,1:18:26,Feature Use,Notifications,13
30612,4738,2025-11-28,1:18:26,Feature Use,Integrations,30
30613,4738,2025-12-12,1:18:26,Feature Use,Automation,30
30614,4738,2026-01-07,1:18:26,Feature Use,Dashboard,34
30615,4738,2025-12-12,1:18:26,Purchase,,0
30616,4739,2025-09-13,12:59:09,Signup,,0
30617,4739,2025-09-16,12:59:09,Email Verification,,0
30618,4740,2025-08-03,9:33:44,Signup,,0
30619,4740,2025-08-03,9:33:44,Email Verification,,0
30620,4740,2025-08-10,9:33:44,First Product Use,,12
30621,4740,2025-09-27,9:33:44,Feature Use,Notifications,14
30622,4740,2025-08-18,9:33:44,Feature Use,Notifications,21
30623,4740,2025-09-06,9:33:44,Feature Use,Integrations,26
30624,4740,2025-08-30,9:33:44,Feature Use,Dashboard,14
30625,4740,2025-08-30,9:33:44,Feature Use,Notifications,14
30626,4740,2025-08-21,9:33:44,Feature Use,Integrations,22
30627,4740,2025-09-15,9:33:44,Feature Use,Export,31
30628,4740,2025-09-14,9:33:44,Feature Use,Dashboard,41
30629,4740,2025-08-24,9:33:44,Purchase,,0
30630,4740,2025-09-26,9:33:44,Subscription Renewal,,0
30631,4741,2025-08-04,7:42:21,Signup,,0
30632,4742,2025-02-22,5:37:50,Signup,,0
30633,4742,2025-02-22,5:37:50,Email Verification,,0
30634,4743,2025-11-03,6:19:14,Signup,,0
30635,4743,2025-11-07,6:19:14,Email Verification,,0
30636,4744,2025-10-08,12:51:30,Signup,,0
30637,4744,2025-10-10,12:51:30,Email Verification,,0
30638,4745,2025-09-23,9:05:53,Signup,,0
30639,4745,2025-09-27,9:05:53,Email Verification,,0
30640,4745,2025-10-04,9:05:53,First Product Use,,6
30641,4745,2025-10-08,9:05:53,Feature Use,Automation,31
30642,4745,2025-11-22,9:05:53,Feature Use,Integrations,5
30643,4745,2025-10-10,9:05:53,Feature Use,Dashboard,15
30644,4745,2025-10-13,9:05:53,Purchase,,0
30645,4746,2025-09-03,9:09:27,Signup,,0
30646,4746,2025-09-04,9:09:27,Email Verification,,0
30647,4746,2025-09-11,9:09:27,First Product Use,,11
30648,4746,2025-09-16,9:09:27,Feature Use,Automation,28
30649,4746,2025-10-17,9:09:27,Feature Use,Automation,38
30650,4746,2025-10-17,9:09:27,Feature Use,Dashboard,16
30651,4746,2025-09-20,9:09:27,Feature Use,Automation,30
30652,4746,2025-09-12,9:09:27,Feature Use,Collaboration,7
30653,4746,2025-10-26,9:09:27,Feature Use,Export,26
30654,4746,2025-09-11,9:09:27,Feature Use,Reports,4
30655,4746,2025-10-06,9:09:27,Feature Use,Dashboard,14
30656,4747,2025-05-03,8:15:21,Signup,,0
30657,4747,2025-05-06,8:15:21,Email Verification,,0
30658,4747,2025-05-14,8:15:21,First Product Use,,6
30659,4747,2025-07-05,8:15:21,Feature Use,Notifications,16
30660,4747,2025-06-21,8:15:21,Feature Use,Automation,20
30661,4747,2025-06-25,8:15:21,Feature Use,Automation,42
30662,4747,2025-07-06,8:15:21,Feature Use,Collaboration,36
30663,4748,2025-01-18,2:46:08,Signup,,0
30664,4749,2025-07-12,2:38:31,Signup,,0
30665,4749,2025-07-12,2:38:31,Email Verification,,0
30666,4749,2025-07-13,2:38:31,First Product Use,,14
30667,4749,2025-09-07,2:38:31,Feature Use,Export,23
30668,4749,2025-08-30,2:38:31,Feature Use,Collaboration,2
30669,4749,2025-08-14,2:38:31,Feature Use,Notifications,39
30670,4749,2025-07-31,2:38:31,Feature Use,Export,42
30671,4749,2025-09-08,2:38:31,Feature Use,Collaboration,7
30672,4749,2025-09-10,2:38:31,Feature Use,Integrations,25
30673,4749,2025-07-14,2:38:31,Purchase,,0
30674,4749,2025-08-08,2:38:31,Subscription Renewal,,0
30675,4750,2025-10-04,5:38:14,Signup,,0
30676,4750,2025-10-07,5:38:14,Email Verification,,0
30677,4750,2025-10-11,5:38:14,First Product Use,,18
30678,4750,2025-10-29,5:38:14,Feature Use,Reports,28
30679,4750,2025-11-18,5:38:14,Feature Use,Dashboard,5
30680,4750,2025-10-19,5:38:14,Feature Use,Reports,7
30681,4750,2025-11-09,5:38:14,Feature Use,Automation,37
30682,4750,2025-11-16,5:38:14,Feature Use,Dashboard,41
30683,4750,2025-10-11,5:38:14,Feature Use,Export,16
30684,4750,2025-11-14,5:38:14,Feature Use,Reports,4
30685,4750,2025-11-27,5:38:14,Feature Use,Automation,16
30686,4750,2025-11-30,5:38:14,Feature Use,Notifications,5
30687,4750,2025-10-12,5:38:14,Purchase,,0
30688,4751,2025-04-26,4:57:01,Signup,,0
30689,4751,2025-04-27,4:57:01,Email Verification,,0
30690,4752,2025-11-20,6:07:02,Signup,,0
30691,4752,2025-11-22,6:07:02,Email Verification,,0
30692,4752,2025-11-22,6:07:02,First Product Use,,24
30693,4752,2025-12-30,6:07:02,Feature Use,Notifications,35
30694,4752,2025-11-26,6:07:02,Feature Use,Dashboard,23
30695,4752,2026-01-14,6:07:02,Feature Use,Integrations,27
30696,4752,2025-12-14,6:07:02,Feature Use,Export,3
30697,4752,2025-11-26,6:07:02,Purchase,,0
30698,4752,2025-12-23,6:07:02,Subscription Renewal,,0
30699,4753,2025-09-11,11:51:30,Signup,,0
30700,4754,2025-06-23,5:07:12,Signup,,0
30701,4754,2025-06-23,5:07:12,Email Verification,,0
30702,4754,2025-07-01,5:07:12,Purchase,,0
30703,4755,2025-10-18,1:14:11,Signup,,0
30704,4755,2025-10-19,1:14:11,Email Verification,,0
30705,4755,2025-10-22,1:14:11,First Product Use,,4
30706,4755,2025-11-24,1:14:11,Feature Use,Automation,10
30707,4755,2025-11-12,1:14:11,Feature Use,Reports,14
30708,4755,2025-11-16,1:14:11,Feature Use,Export,24
30709,4755,2025-11-13,1:14:11,Feature Use,Collaboration,27
30710,4755,2025-11-10,1:14:11,Feature Use,Collaboration,27
30711,4755,2025-10-31,1:14:11,Feature Use,Dashboard,28
30712,4755,2025-10-30,1:14:11,Feature Use,Automation,30
30713,4755,2025-11-15,1:14:11,Purchase,,0
30714,4756,2025-10-27,5:39:36,Signup,,0
30715,4756,2025-10-28,5:39:36,Email Verification,,0
30716,4756,2025-10-29,5:39:36,First Product Use,,24
30717,4756,2025-12-02,5:39:36,Feature Use,Export,14
30718,4756,2025-11-14,5:39:36,Feature Use,Export,12
30719,4756,2025-11-26,5:39:36,Feature Use,Reports,6
30720,4756,2025-11-01,5:39:36,Feature Use,Reports,3
30721,4756,2025-12-02,5:39:36,Feature Use,Integrations,27
30722,4756,2025-11-05,5:39:36,Feature Use,Dashboard,34
30723,4756,2025-12-27,5:39:36,Feature Use,Export,23
30724,4756,2025-11-19,5:39:36,Purchase,,0
30725,4757,2025-01-05,3:56:20,Signup,,0
30726,4757,2025-01-06,3:56:20,Email Verification,,0
30727,4758,2025-10-31,6:56:00,Signup,,0
30728,4758,2025-11-02,6:56:00,Email Verification,,0
30729,4759,2025-11-21,2:02:54,Signup,,0
30730,4759,2025-11-21,2:02:54,Email Verification,,0
30731,4759,2025-11-30,2:02:54,First Product Use,,10
30732,4759,2025-12-29,2:02:54,Feature Use,Integrations,25
30733,4759,2025-12-02,2:02:54,Feature Use,Automation,29
30734,4759,2026-01-01,2:02:54,Feature Use,Integrations,13
30735,4759,2025-12-21,2:02:54,Feature Use,Notifications,38
30736,4759,2025-12-05,2:02:54,Feature Use,Export,3
30737,4759,2026-01-03,2:02:54,Feature Use,Dashboard,5
30738,4759,2026-01-15,2:02:54,Feature Use,Notifications,5
30739,4759,2026-01-05,2:02:54,Feature Use,Collaboration,34
30740,4759,2026-01-15,2:02:54,Feature Use,Export,17
30741,4760,2025-04-21,2:52:20,Signup,,0
30742,4760,2025-04-24,2:52:20,Email Verification,,0
30743,4760,2025-05-01,2:52:20,First Product Use,,21
30744,4760,2025-05-29,2:52:20,Feature Use,Reports,2
30745,4760,2025-05-10,2:52:20,Feature Use,Dashboard,24
30746,4760,2025-05-15,2:52:20,Feature Use,Dashboard,39
30747,4760,2025-05-20,2:52:20,Feature Use,Export,21
30748,4760,2025-05-23,2:52:20,Feature Use,Integrations,18
30749,4760,2025-05-15,2:52:20,Purchase,,0
30750,4760,2025-06-28,2:52:20,Subscription Renewal,,0
30751,4761,2025-10-09,3:34:36,Signup,,0
30752,4761,2025-10-10,3:34:36,Email Verification,,0
30753,4761,2025-10-12,3:34:36,First Product Use,,16
30754,4761,2025-10-22,3:34:36,Feature Use,Notifications,40
30755,4761,2025-10-21,3:34:36,Feature Use,Notifications,11
30756,4761,2025-11-22,3:34:36,Feature Use,Automation,12
30757,4761,2025-10-29,3:34:36,Feature Use,Collaboration,43
30758,4761,2025-12-09,3:34:36,Feature Use,Reports,40
30759,4761,2025-10-12,3:34:36,Feature Use,Collaboration,31
30760,4762,2025-06-20,9:39:51,Signup,,0
30761,4762,2025-06-20,9:39:51,Email Verification,,0
30762,4762,2025-06-26,9:39:51,First Product Use,,10
30763,4762,2025-07-28,9:39:51,Feature Use,Notifications,24
30764,4762,2025-07-23,9:39:51,Feature Use,Dashboard,6
30765,4762,2025-08-01,9:39:51,Feature Use,Reports,5
30766,4762,2025-07-31,9:39:51,Feature Use,Reports,14
30767,4762,2025-07-19,9:39:51,Feature Use,Reports,19
30768,4762,2025-07-15,9:39:51,Purchase,,0
30769,4763,2025-06-13,10:24:04,Signup,,0
30770,4763,2025-06-15,10:24:04,Email Verification,,0
30771,4763,2025-06-17,10:24:04,First Product Use,,17
30772,4763,2025-08-13,10:24:04,Feature Use,Export,2
30773,4763,2025-06-27,10:24:04,Feature Use,Notifications,11
30774,4763,2025-07-28,10:24:04,Feature Use,Export,26
30775,4763,2025-07-09,10:24:04,Feature Use,Automation,44
30776,4763,2025-07-24,10:24:04,Feature Use,Collaboration,37
30777,4763,2025-06-24,10:24:04,Purchase,,0
30778,4764,2025-03-22,5:44:27,Signup,,0
30779,4764,2025-03-25,5:44:27,Email Verification,,0
30780,4765,2025-04-24,8:41:35,Signup,,0
30781,4766,2025-08-12,11:32:24,Signup,,0
30782,4766,2025-08-13,11:32:24,Email Verification,,0
30783,4766,2025-08-15,11:32:24,First Product Use,,21
30784,4766,2025-08-30,11:32:24,Feature Use,Automation,2
30785,4766,2025-09-28,11:32:24,Feature Use,Reports,40
30786,4766,2025-08-31,11:32:24,Feature Use,Integrations,39
30787,4766,2025-09-12,11:32:24,Feature Use,Reports,9
30788,4766,2025-10-03,11:32:24,Feature Use,Dashboard,21
30789,4766,2025-08-18,11:32:24,Feature Use,Notifications,39
30790,4766,2025-09-11,11:32:24,Feature Use,Reports,43
30791,4766,2025-09-07,11:32:24,Feature Use,Dashboard,31
30792,4767,2025-01-25,9:42:22,Signup,,0
30793,4768,2025-03-22,2:54:56,Signup,,0
30794,4768,2025-03-25,2:54:56,Email Verification,,0
30795,4768,2025-03-30,2:54:56,First Product Use,,19
30796,4768,2025-04-23,2:54:56,Feature Use,Integrations,34
30797,4768,2025-05-11,2:54:56,Feature Use,Reports,20
30798,4768,2025-05-18,2:54:56,Feature Use,Reports,40
30799,4768,2025-05-27,2:54:56,Feature Use,Reports,42
30800,4768,2025-05-01,2:54:56,Feature Use,Export,38
30801,4768,2025-05-09,2:54:56,Feature Use,Reports,17
30802,4768,2025-04-09,2:54:56,Feature Use,Reports,15
30803,4768,2025-05-20,2:54:56,Feature Use,Collaboration,5
30804,4768,2025-04-22,2:54:56,Feature Use,Automation,35
30805,4769,2025-04-18,10:37:23,Signup,,0
30806,4770,2025-08-23,5:17:22,Signup,,0
30807,4770,2025-08-24,5:17:22,Email Verification,,0
30808,4770,2025-08-25,5:17:22,First Product Use,,17
30809,4770,2025-10-04,5:17:22,Feature Use,Integrations,31
30810,4770,2025-10-17,5:17:22,Feature Use,Automation,10
30811,4770,2025-10-10,5:17:22,Feature Use,Notifications,24
30812,4770,2025-09-16,5:17:22,Feature Use,Reports,9
30813,4770,2025-09-13,5:17:22,Feature Use,Notifications,33
30814,4770,2025-09-22,5:17:22,Feature Use,Integrations,7
30815,4770,2025-09-02,5:17:22,Feature Use,Notifications,14
30816,4770,2025-09-17,5:17:22,Purchase,,0
30817,4771,2025-07-30,5:31:45,Signup,,0
30818,4772,2025-05-22,6:12:14,Signup,,0
30819,4772,2025-05-26,6:12:14,Email Verification,,0
30820,4772,2025-05-28,6:12:14,First Product Use,,16
30821,4772,2025-06-23,6:12:14,Feature Use,Reports,7
30822,4772,2025-06-21,6:12:14,Feature Use,Automation,17
30823,4772,2025-06-16,6:12:14,Feature Use,Export,11
30824,4772,2025-05-29,6:12:14,Purchase,,0
30825,4772,2025-07-11,6:12:14,Subscription Renewal,,0
30826,4773,2025-05-13,2:06:31,Signup,,0
30827,4773,2025-05-16,2:06:31,Email Verification,,0
30828,4773,2025-05-18,2:06:31,First Product Use,,5
30829,4773,2025-06-19,2:06:31,Feature Use,Notifications,22
30830,4773,2025-06-19,2:06:31,Feature Use,Export,29
30831,4773,2025-06-07,2:06:31,Feature Use,Dashboard,41
30832,4773,2025-07-03,2:06:31,Feature Use,Notifications,2
30833,4774,2025-02-02,10:37:10,Signup,,0
30834,4774,2025-02-02,10:37:10,Email Verification,,0
30835,4774,2025-02-06,10:37:10,First Product Use,,15
30836,4774,2025-03-09,10:37:10,Feature Use,Reports,10
30837,4774,2025-03-22,10:37:10,Feature Use,Collaboration,20
30838,4774,2025-02-22,10:37:10,Feature Use,Export,42
30839,4774,2025-02-11,10:37:10,Feature Use,Export,34
30840,4775,2025-06-11,4:44:56,Signup,,0
30841,4775,2025-06-13,4:44:56,Email Verification,,0
30842,4775,2025-06-22,4:44:56,First Product Use,,24
30843,4775,2025-07-25,4:44:56,Feature Use,Reports,40
30844,4775,2025-08-20,4:44:56,Feature Use,Export,7
30845,4775,2025-07-27,4:44:56,Feature Use,Reports,11
30846,4775,2025-07-14,4:44:56,Purchase,,0
30847,4776,2025-08-07,4:47:29,Signup,,0
30848,4776,2025-08-09,4:47:29,Email Verification,,0
30849,4777,2025-12-09,8:23:41,Signup,,0
30850,4777,2025-12-10,8:23:41,Email Verification,,0
30851,4778,2025-03-06,6:38:55,Signup,,0
30852,4779,2025-02-12,1:50:21,Signup,,0
30853,4779,2025-02-13,1:50:21,Email Verification,,0
30854,4779,2025-02-17,1:50:21,First Product Use,,3
30855,4779,2025-03-30,1:50:21,Feature Use,Automation,26
30856,4779,2025-04-11,1:50:21,Feature Use,Integrations,24
30857,4779,2025-03-21,1:50:21,Feature Use,Collaboration,34
30858,4779,2025-04-14,1:50:21,Feature Use,Export,41
30859,4779,2025-03-09,1:50:21,Feature Use,Reports,38
30860,4779,2025-02-28,1:50:21,Feature Use,Reports,36
30861,4780,2025-02-22,5:46:06,Signup,,0
30862,4780,2025-02-25,5:46:06,Email Verification,,0
30863,4780,2025-02-25,5:46:06,First Product Use,,4
30864,4780,2025-04-10,5:46:06,Feature Use,Integrations,15
30865,4780,2025-04-16,5:46:06,Feature Use,Collaboration,24
30866,4780,2025-03-07,5:46:06,Feature Use,Collaboration,41
30867,4781,2025-06-24,11:24:21,Signup,,0
30868,4782,2025-03-14,1:43:38,Signup,,0
30869,4783,2025-09-10,1:22:42,Signup,,0
30870,4783,2025-09-13,1:22:42,Email Verification,,0
30871,4783,2025-09-16,1:22:42,First Product Use,,13
30872,4783,2025-09-28,1:22:42,Feature Use,Reports,3
30873,4783,2025-11-02,1:22:42,Feature Use,Reports,8
30874,4783,2025-10-10,1:22:42,Feature Use,Collaboration,43
30875,4783,2025-09-27,1:22:42,Feature Use,Dashboard,39
30876,4784,2025-04-23,2:43:19,Signup,,0
30877,4785,2025-03-22,4:25:38,Signup,,0
30878,4786,2025-12-19,10:29:33,Signup,,0
30879,4786,2025-12-22,10:29:33,Email Verification,,0
30880,4786,2025-12-22,10:29:33,First Product Use,,23
30881,4786,2025-12-31,10:29:33,Feature Use,Integrations,44
30882,4786,2026-01-18,10:29:33,Feature Use,Reports,6
30883,4786,2026-01-31,10:29:33,Feature Use,Automation,35
30884,4786,2026-01-27,10:29:33,Feature Use,Export,42
30885,4786,2026-01-16,10:29:33,Feature Use,Automation,34
30886,4786,2026-01-28,10:29:33,Feature Use,Dashboard,37
30887,4786,2026-01-03,10:29:33,Feature Use,Dashboard,32
30888,4786,2026-02-02,10:29:33,Feature Use,Integrations,2
30889,4786,2026-02-13,10:29:33,Feature Use,Reports,41
30890,4786,2026-01-11,10:29:33,Purchase,,0
30891,4787,2025-06-26,8:35:07,Signup,,0
30892,4787,2025-06-30,8:35:07,Email Verification,,0
30893,4787,2025-07-01,8:35:07,First Product Use,,23
30894,4787,2025-08-03,8:35:07,Feature Use,Dashboard,36
30895,4787,2025-07-12,8:35:07,Feature Use,Notifications,34
30896,4787,2025-07-11,8:35:07,Feature Use,Automation,37
30897,4787,2025-07-21,8:35:07,Feature Use,Export,25
30898,4787,2025-08-24,8:35:07,Feature Use,Dashboard,2
30899,4787,2025-08-25,8:35:07,Feature Use,Notifications,9
30900,4787,2025-07-23,8:35:07,Feature Use,Integrations,11
30901,4787,2025-07-21,8:35:07,Purchase,,0
30902,4787,2025-09-01,8:35:07,Subscription Renewal,,0
30903,4788,2025-12-01,11:00:28,Signup,,0
30904,4788,2025-12-05,11:00:28,Email Verification,,0
30905,4788,2025-12-12,11:00:28,First Product Use,,21
30906,4788,2026-01-29,11:00:28,Feature Use,Notifications,31
30907,4788,2025-12-29,11:00:28,Feature Use,Collaboration,20
30908,4788,2025-12-20,11:00:28,Feature Use,Integrations,26
30909,4789,2025-04-29,2:06:36,Signup,,0
30910,4789,2025-04-30,2:06:36,Email Verification,,0
30911,4789,2025-05-04,2:06:36,First Product Use,,12
30912,4789,2025-06-13,2:06:36,Feature Use,Reports,9
30913,4789,2025-06-25,2:06:36,Feature Use,Dashboard,38
30914,4789,2025-06-17,2:06:36,Feature Use,Automation,9
30915,4789,2025-06-21,2:06:36,Feature Use,Export,21
30916,4789,2025-06-18,2:06:36,Feature Use,Reports,8
30917,4789,2025-06-16,2:06:36,Feature Use,Export,18
30918,4789,2025-06-24,2:06:36,Feature Use,Notifications,32
30919,4789,2025-06-22,2:06:36,Feature Use,Integrations,24
30920,4789,2025-06-06,2:06:36,Feature Use,Dashboard,32
30921,4790,2025-05-02,11:32:47,Signup,,0
30922,4790,2025-05-05,11:32:47,Email Verification,,0
30923,4790,2025-05-13,11:32:47,First Product Use,,4
30924,4790,2025-05-28,11:32:47,Feature Use,Notifications,9
30925,4790,2025-05-27,11:32:47,Feature Use,Export,28
30926,4790,2025-07-08,11:32:47,Feature Use,Dashboard,40
30927,4790,2025-05-14,11:32:47,Feature Use,Notifications,22
30928,4790,2025-05-30,11:32:47,Feature Use,Collaboration,30
30929,4790,2025-05-20,11:32:47,Feature Use,Automation,38
30930,4790,2025-06-13,11:32:47,Feature Use,Dashboard,31
30931,4791,2025-04-10,2:50:09,Signup,,0
30932,4792,2025-10-30,4:09:16,Signup,,0
30933,4792,2025-10-30,4:09:16,Email Verification,,0
30934,4792,2025-10-30,4:09:16,First Product Use,,3
30935,4792,2025-11-10,4:09:16,Feature Use,Collaboration,5
30936,4792,2025-12-11,4:09:16,Feature Use,Integrations,26
30937,4792,2025-11-24,4:09:16,Feature Use,Automation,19
30938,4792,2025-12-04,4:09:16,Feature Use,Collaboration,44
30939,4792,2025-12-24,4:09:16,Feature Use,Reports,13
30940,4792,2025-10-30,4:09:16,Feature Use,Export,44
30941,4792,2025-12-17,4:09:16,Feature Use,Notifications,43
30942,4792,2025-11-06,4:09:16,Purchase,,0
30943,4792,2025-12-02,4:09:16,Subscription Renewal,,0
30944,4793,2025-04-09,10:25:00,Signup,,0
30945,4793,2025-04-11,10:25:00,Email Verification,,0
30946,4793,2025-04-12,10:25:00,First Product Use,,18
30947,4793,2025-06-02,10:25:00,Feature Use,Integrations,8
30948,4793,2025-06-09,10:25:00,Feature Use,Notifications,33
30949,4793,2025-05-10,10:25:00,Feature Use,Collaboration,24
30950,4793,2025-05-19,10:25:00,Feature Use,Dashboard,33
30951,4793,2025-05-22,10:25:00,Feature Use,Reports,40
30952,4793,2025-05-09,10:25:00,Feature Use,Automation,19
30953,4793,2025-04-26,10:25:00,Feature Use,Integrations,41
30954,4793,2025-04-17,10:25:00,Feature Use,Notifications,36
30955,4793,2025-04-28,10:25:00,Feature Use,Export,15
30956,4793,2025-04-23,10:25:00,Purchase,,0
30957,4793,2025-06-06,10:25:00,Subscription Renewal,,0
30958,4794,2025-12-24,11:26:10,Signup,,0
30959,4794,2025-12-28,11:26:10,Email Verification,,0
30960,4795,2025-12-12,1:34:50,Signup,,0
30961,4795,2025-12-15,1:34:50,Email Verification,,0
30962,4795,2025-12-21,1:34:50,First Product Use,,11
30963,4795,2026-01-05,1:34:50,Feature Use,Notifications,22
30964,4795,2026-01-11,1:34:50,Feature Use,Notifications,14
30965,4795,2025-12-29,1:34:50,Feature Use,Dashboard,6
30966,4795,2026-01-17,1:34:50,Feature Use,Dashboard,24
30967,4795,2026-01-16,1:34:50,Feature Use,Dashboard,5
30968,4795,2026-01-14,1:34:50,Purchase,,0
30969,4796,2025-03-29,7:53:09,Signup,,0
30970,4796,2025-03-29,7:53:09,Email Verification,,0
30971,4796,2025-03-29,7:53:09,First Product Use,,8
30972,4796,2025-05-19,7:53:09,Feature Use,Dashboard,11
30973,4796,2025-04-01,7:53:09,Feature Use,Dashboard,24
30974,4796,2025-05-25,7:53:09,Feature Use,Reports,23
30975,4796,2025-05-17,7:53:09,Feature Use,Notifications,26
30976,4796,2025-04-06,7:53:09,Purchase,,0
30977,4796,2025-05-12,7:53:09,Subscription Renewal,,0
30978,4797,2025-05-14,6:06:07,Signup,,0
30979,4797,2025-05-17,6:06:07,Email Verification,,0
30980,4797,2025-05-21,6:06:07,First Product Use,,13
30981,4797,2025-06-06,6:06:07,Feature Use,Export,41
30982,4797,2025-06-05,6:06:07,Feature Use,Automation,35
30983,4797,2025-07-10,6:06:07,Feature Use,Export,24
30984,4797,2025-06-29,6:06:07,Feature Use,Integrations,20
30985,4797,2025-06-23,6:06:07,Feature Use,Automation,37
30986,4797,2025-06-29,6:06:07,Feature Use,Reports,9
30987,4797,2025-06-13,6:06:07,Feature Use,Integrations,43
30988,4797,2025-06-27,6:06:07,Feature Use,Integrations,40
30989,4797,2025-07-14,6:06:07,Feature Use,Export,18
30990,4797,2025-05-27,6:06:07,Purchase,,0
30991,4797,2025-07-01,6:06:07,Subscription Renewal,,0
30992,4798,2025-04-13,11:02:25,Signup,,0
30993,4799,2025-11-22,1:56:55,Signup,,0
30994,4799,2025-11-26,1:56:55,Email Verification,,0
30995,4799,2025-12-02,1:56:55,First Product Use,,17
30996,4799,2025-12-24,1:56:55,Feature Use,Notifications,13
30997,4799,2026-01-29,1:56:55,Feature Use,Notifications,39
30998,4799,2025-12-16,1:56:55,Feature Use,Export,33
30999,4799,2025-12-03,1:56:55,Purchase,,0
31000,4799,2025-12-28,1:56:55,Subscription Renewal,,0
31001,4800,2025-06-26,7:14:24,Signup,,0
31002,4800,2025-06-30,7:14:24,Email Verification,,0
31003,4800,2025-07-03,7:14:24,First Product Use,,11
31004,4800,2025-07-21,7:14:24,Feature Use,Automation,27
31005,4800,2025-08-27,7:14:24,Feature Use,Dashboard,42
31006,4800,2025-07-29,7:14:24,Feature Use,Integrations,21
31007,4800,2025-08-02,7:14:24,Feature Use,Automation,26
31008,4800,2025-08-05,7:14:24,Feature Use,Collaboration,27
31009,4800,2025-08-14,7:14:24,Feature Use,Integrations,36
31010,4801,2025-02-01,12:46:46,Signup,,0
31011,4801,2025-02-02,12:46:46,Email Verification,,0
31012,4801,2025-02-06,12:46:46,First Product Use,,4
31013,4801,2025-02-12,12:46:46,Feature Use,Collaboration,23
31014,4801,2025-03-12,12:46:46,Feature Use,Export,23
31015,4801,2025-02-21,12:46:46,Feature Use,Integrations,21
31016,4801,2025-02-18,12:46:46,Feature Use,Integrations,4
31017,4801,2025-03-28,12:46:46,Feature Use,Notifications,21
31018,4801,2025-03-05,12:46:46,Feature Use,Reports,8
31019,4801,2025-02-10,12:46:46,Feature Use,Dashboard,11
31020,4801,2025-02-11,12:46:46,Purchase,,0
31021,4801,2025-03-22,12:46:46,Subscription Renewal,,0
31022,4802,2025-11-02,1:38:41,Signup,,0
31023,4802,2025-11-02,1:38:41,Email Verification,,0
31024,4803,2025-09-29,1:44:09,Signup,,0
31025,4803,2025-09-30,1:44:09,Email Verification,,0
31026,4803,2025-10-07,1:44:09,First Product Use,,6
31027,4803,2025-10-27,1:44:09,Feature Use,Dashboard,31
31028,4803,2025-10-07,1:44:09,Feature Use,Notifications,32
31029,4803,2025-10-27,1:44:09,Feature Use,Collaboration,4
31030,4803,2025-11-11,1:44:09,Feature Use,Integrations,41
31031,4803,2025-11-12,1:44:09,Feature Use,Dashboard,19
31032,4803,2025-11-29,1:44:09,Feature Use,Collaboration,14
31033,4804,2025-01-03,4:09:31,Signup,,0
31034,4804,2025-01-05,4:09:31,Email Verification,,0
31035,4804,2025-01-12,4:09:31,First Product Use,,18
31036,4804,2025-01-31,4:09:31,Feature Use,Dashboard,15
31037,4804,2025-02-24,4:09:31,Feature Use,Collaboration,6
31038,4804,2025-02-01,4:09:31,Feature Use,Collaboration,15
31039,4805,2025-07-16,10:13:35,Signup,,0
31040,4806,2025-03-26,9:03:33,Signup,,0
31041,4806,2025-03-30,9:03:33,Email Verification,,0
31042,4806,2025-04-03,9:03:33,First Product Use,,14
31043,4806,2025-04-23,9:03:33,Feature Use,Export,20
31044,4806,2025-05-26,9:03:33,Feature Use,Automation,3
31045,4806,2025-05-08,9:03:33,Feature Use,Notifications,39
31046,4806,2025-04-19,9:03:33,Feature Use,Notifications,24
31047,4806,2025-04-23,9:03:33,Purchase,,0
31048,4806,2025-06-05,9:03:33,Subscription Renewal,,0
31049,4807,2025-06-16,1:55:07,Signup,,0
31050,4808,2025-08-16,6:01:37,Signup,,0
31051,4808,2025-08-20,6:01:37,Email Verification,,0
31052,4808,2025-08-28,6:01:37,First Product Use,,20
31053,4808,2025-09-07,6:01:37,Feature Use,Reports,38
31054,4808,2025-10-24,6:01:37,Feature Use,Integrations,20
31055,4808,2025-09-02,6:01:37,Feature Use,Export,17
31056,4808,2025-10-16,6:01:37,Feature Use,Reports,36
31057,4808,2025-08-29,6:01:37,Feature Use,Dashboard,31
31058,4808,2025-10-21,6:01:37,Feature Use,Collaboration,37
31059,4808,2025-09-09,6:01:37,Feature Use,Export,7
31060,4808,2025-09-03,6:01:37,Purchase,,0
31061,4808,2025-10-11,6:01:37,Subscription Renewal,,0
31062,4809,2025-05-09,5:11:29,Signup,,0
31063,4809,2025-05-10,5:11:29,Email Verification,,0
31064,4809,2025-05-12,5:11:29,First Product Use,,5
